index	attitude.roll	attitude.pitch	attitude.yaw	gravity.x	gravity.y	gravity.z	rotationRate.x	rotationRate.y	rotationRate.z	userAcceleration.x	userAcceleration.y	userAcceleration.z
0	-1.5563997	0.17014648	-1.5046576	0.97185534	-0.23403555	-0.006495343	0.451	-0.8438375	2.928475	-0.16910303	-0.5361938	0.11516506
1	-1.5737497	0.2214289	-1.5118641	0.95666176	-0.28900036	-0.02438213	0.66165	-1.241625	2.6657126	0.2171456	-0.43332383	0.07147693
2	-1.5909338	0.2796621	-1.5221846	0.94091535	-0.33459845	-0.045158576	0.66385	-1.167375	2.192025	0.32513973	-0.28038627	-0.07023897
3	-1.613887	0.32998523	-1.5350461	0.92691785	-0.37066287	-0.052432563	0.427625	-0.2168375	1.736625	0.06666018	-0.29997936	-0.21087019
4	-1.6268765	0.37086263	-1.5450846	0.91582656	-0.39828697	-0.04412157	0.278575	0.4739625	1.4034625	-0.09747786	-0.38509223	-0.24364601
5	-1.6217793	0.4025193	-1.5515522	0.90293115	-0.42700955	-0.041177094	-0.114125	-0.176	1.7824125	-0.15858859	-0.3805287	-0.23486266
6	-1.615047	0.43226066	-1.5527692	0.8801632	-0.47106275	-0.05224797	-0.2003375	-0.7737125	2.9156876	-0.20952098	0.031613186	-0.062935516
7	-1.625261	0.47595173	-1.5459061	0.84004676	-0.5356478	-0.08197612	0.1700875	-2.15545	4.2268877	-0.13841066	0.399975	0.07107399
8	-1.6566035	0.5441135	-1.5377365	0.7844005	-0.6109638	-0.103714556	1.3715625	-1.6405125	4.5727	-0.10958398	0.34633076	0.13980018
9	-1.6969756	0.6337195	-1.5403622	0.7220437	-0.6850532	-0.093122974	2.3090374	-1.05435	4.5951123	-0.08045351	0.18780553	-0.023497814
10	-1.7016367	0.7304547	-1.5725484	0.6611317	-0.74296075	-0.10114874	0.7478625	-2.7490375	3.5382874	0.51685	-0.01922582	-0.64564025
11	-1.7101306	0.8195717	-1.608867	0.6077387	-0.78262925	-0.13214627	-0.1821875	-2.11145	3.011525	0.4888974	-0.36457255	-0.20689042
12	-1.7694385	0.88452214	-1.6005925	0.55004776	-0.81907547	-0.16087312	-0.4387625	-2.2078376	3.3031626	0.07808682	-0.8036616	0.19746332
13	-1.8350395	0.9447389	-1.5680326	0.48600912	-0.85091203	-0.19763799	-0.71115	-2.5595624	3.2212124	0.04915909	-1.2508157	0.075206794
14	-2.0399976	1.0553297	-1.4336178	0.37339488	-0.89293194	-0.25013158	-1.5230875	1.3124375	3.05085	-0.14006156	-0.16833721	0.3714313
15	-2.1385899	1.0956577	-1.3208424	0.32564458	-0.9070582	-0.26555276	-1.2868625	1.2255375	3.077525	-0.21341215	0.283312	0.4293601
16	-2.2296872	1.1287025	-1.187025	0.27326366	-0.9208808	-0.2768081	-0.4142875	-0.2388375	2.8763626	-0.25541964	0.4245505	0.39393348
17	-2.4473975	1.1980311	-0.95637375	0.17663768	-0.9463961	-0.26916692	0.9766625	-1.544125	1.595	-0.22954288	0.11592207	0.29699564
18	-2.5415215	1.2341658	-0.8952016	0.14311557	-0.9573076	-0.2497958	0.98202497	-0.47547498	1.1683375	-0.20040913	-0.039940093	0.2168753
19	-2.610198	1.2712393	-0.8486784	0.13303104	-0.9634236	-0.23115903	0.7979125	0.9513625	0.216975	-0.11968242	-0.1302614	0.1748899
20	-2.6276522	1.2964808	-0.82941836	0.14655516	-0.9657177	-0.21267015	0.687225	1.732225	-0.5929	-0.05287014	-0.16578077	0.13173741
21	-2.4590755	1.3116778	-0.94415545	0.16605696	-0.96646655	-0.19412555	0.7244875	1.17425	-0.7228375	-0.06911506	-0.12547535	0.06282586
22	-2.4590755	1.3116778	-0.94415545	0.18031678	-0.9669827	-0.1781786	0.6989125	0.16733749	-0.586575	-0.1870446	-0.11405701	0.011710702
23	-2.3684344	1.3137603	-1.0221925	0.186268	-0.9679683	-0.16630809	0.639375	-0.6543625	-0.35035	-0.28749123	-0.096144855	0.038479347
24	-2.3102274	1.3172436	-1.0878079	0.18546362	-0.96984124	-0.15597671	0.5808	-0.5748875	-0.1364	-0.34754312	-0.036473714	0.11917243
25	-2.278079	1.3243248	-1.1357399	0.17969878	-0.9727742	-0.14399937	0.671275	-0.3790875	0.1530375	-0.38500458	0.012116718	0.13624707
26	-2.2539294	1.3353738	-1.1717268	0.17299166	-0.97598356	-0.12979919	0.802175	-0.2996125	0.278575	-0.3201935	0.06761959	0.11328542
27	-2.2242143	1.3489157	-1.2098737	0.16558069	-0.9792957	-0.11349323	0.9021375	-0.4010875	0.3084125	-0.27292013	0.0816351	0.071291395
28	-2.1841567	1.3644978	-1.2579316	0.15782967	-0.9823407	-0.097024076	0.836275	-0.1782	0.344575	-0.23316607	0.07102569	0.025770253
29	-2.135962	1.3804513	-1.3143812	0.14990142	-0.9849122	-0.08242747	0.7106	-0.2179375	0.3084125	-0.207195	0.039851043	-0.040309533
30	-2.0555995	1.4084432	-1.4088957	0.13732786	-0.98817456	-0.063004784	0.6425375	-0.9119	-0.0055	-0.18238902	-0.032008946	-0.06309613
31	-2.0173068	1.417572	-1.4663115	0.13801402	-0.98878825	-0.050667204	0.6840625	-0.3372875	-0.3364625	-0.144329	-0.013153608	0.0056060413
32	-1.9488149	1.4234246	-1.5495181	0.14962484	-0.9877144	-0.036742654	0.7063375	0.0364375	-0.77275	-0.05441078	0.016567588	0.0034093186
33	-1.8425674	1.4188328	-1.6592201	0.17096734	-0.9846936	-0.02157988	0.754325	0.108625	-1.225125	0.018222263	0.026696658	0.008735844
34	-1.7256898	1.4030659	-1.774255	0.19909146	-0.97962326	-0.00424836	0.8798625	0.2134	-1.4741375	0.01915014	0.028751675	0.05062451
35	-1.61836	1.3774773	-1.8793488	0.22896925	-0.97292596	0.017474165	1.0330375	0.4415125	-1.5145625	0.020984894	0.017375536	0.06407018
36	-1.5185928	1.346935	-1.9729979	0.26096928	-0.9640493	0.042676948	1.210825	0.61215	-1.6699375	0.10202764	0.004110424	0.031222133
37	-1.4306802	1.3122991	-2.0514665	0.29246214	-0.9532914	0.07084005	1.3311375	0.5168625	-1.6104	0.09082535	-0.073314026	-0.05137523
38	-1.3519144	1.2744535	-2.1190574	0.32204053	-0.94155794	0.09526557	1.1097625	-0.053625	-1.4986125	0.17112459	-0.14315157	-0.30096895
39	-1.293093	1.2370132	-2.1724143	0.34915036	-0.9308282	0.104739055	0.3509	-0.38953748	-1.3006124	0.20253159	-0.12697001	-0.48649743
40	-1.2777221	1.2043638	-2.1919298	0.37007806	-0.92297226	0.102379814	-0.2248125	0.0856625	-0.928125	0.11106873	-0.086309075	-0.23020856
41	-1.2964184	1.1807965	-2.1753142	0.3842802	-0.917597	0.098294	-0.44825	0.4918375	-0.73562497	0.17545986	-0.09452837	-0.022345986
42	-1.3163482	1.1658413	-2.14502	0.39841965	-0.9121392	0.09263474	-0.5515125	0.402875	-0.87285	0.30708498	-0.18429808	-0.023827402
43	-1.3367579	1.1528974	-2.1087277	0.41775844	-0.9045105	0.08158239	-0.6994625	-0.2388375	-1.1526625	0.35583484	-0.33738557	-0.1120564
44	-1.367587	1.1359596	-2.0681908	0.4401769	-0.8958678	0.0546124	-1.3113375	-1.4290375	-1.0984875	0.20283534	-0.42003432	-0.2610344
45	-1.4260503	1.1156615	-2.0152721	0.4562668	-0.88944	0.0058552288	-1.8998375	-2.1575124	-0.6738875	-0.036587894	-0.24848047	-0.13908154
46	-1.5288965	1.0998952	-1.9375683	0.46272242	-0.8849014	-0.04641932	-2.0381625	-1.7576625	-0.4120875	-0.17026065	-0.033752974	0.14897282
47	-1.6434903	1.0898416	-1.8497893	0.46374235	-0.88061935	-0.093646005	-2.1627374	-0.7434625	-0.069299996	-0.28892583	0.0029434608	0.23084785
48	-1.74722	1.0801091	-1.7596257	0.45644066	-0.88015825	-0.1276743	-2.306425	0.5933125	0.1040875	-0.2752939	-0.1012944	0.24561006
49	-1.82638	1.0792408	-1.6683083	0.45968893	-0.8735714	-0.15772092	-2.4245374	1.4442999	-0.1469875	-0.16988772	-0.28678036	0.23122247
50	-1.8890494	1.067533	-1.571574	0.47034836	-0.8608109	-0.19259925	-2.812975	0.867625	-0.505725	-0.15831472	-0.4873084	0.08454115
51	-1.9438695	1.0448521	-1.4767206	0.48004493	-0.84344256	-0.23974727	-2.991725	0.033275	-0.4673625	-0.289418	-0.53301	0.10794298
52	-2.0151381	1.0126547	-1.3801727	0.48194936	-0.82653356	-0.28962773	-2.6554	-0.5665	-0.1651375	-0.34872305	-0.38753375	0.23600386
53	-2.0933986	0.9806203	-1.2913522	0.46858612	-0.8184984	-0.3313681	-1.992375	-1.0940875	0.1370875	-0.31873903	-0.16212851	0.28141394
54	-2.2382445	0.9482844	-1.1694978	0.42841497	-0.80635	-0.40691262	-0.71005	-3.1823	0.0935	-0.13697767	0.15966806	0.114557885
55	-2.3112712	0.9400737	-1.14247	0.4011092	-0.7996493	-0.44608256	-0.7973625	-3.1310124	-0.1150875	-0.05523762	0.11360954	0.1040795
56	-2.3912308	0.93006325	-1.1228203	0.384125	-0.7906483	-0.47606772	-0.58134997	-2.0812	-0.5589375	0.05237346	0.026733892	0.29502797
57	-2.4533892	0.9158762	-1.1118516	0.38647807	-0.781567	-0.4889836	-0.22687499	-0.7580375	-1.0473375	0.10200817	-0.038203645	0.39673588
58	-2.4739497	0.90123725	-1.1209512	0.40423092	-0.7724759	-0.4890762	0.083875	0.2050125	-1.2282875	-0.0027018827	-0.025582239	0.3927459
59	-2.4587724	0.8862053	-1.144846	0.4234339	-0.766467	-0.4822337	0.327525	0.3001625	-0.85263747	-0.24259292	0.0844027	0.36683616
60	-2.4094386	0.87322927	-1.1903951	0.41990313	-0.77789927	-0.46676713	1.1757625	-0.6994625	0.379775	-0.49727318	0.27208886	0.21997814
61	-2.4093704	0.88558453	-1.2006975	0.4054963	-0.7980175	-0.44503707	1.8673875	-0.356125	0.7085375	-0.39184186	0.21453126	0.047177736
62	-2.4064956	0.91464216	-1.2164011	0.39244676	-0.820616	-0.41459846	1.7791125	0.530475	0.82995	-0.19714095	0.11531021	-0.19223638
63	-2.3915784	0.95319295	-1.2341683	0.39115933	-0.8368852	-0.3820136	1.2577125	1.2967625	0.412775	0.061241295	-0.10420044	-0.42573872
64	-2.356445	0.985775	-1.251621	0.3970209	-0.843287	-0.36132973	0.5542625	0.11605	-0.2673	0.29706168	-0.361713	-0.7267437
65	-2.315384	1.002629	-1.2724694	0.40105268	-0.83681726	-0.37176737	-0.5770875	-1.29085	-0.7792125	0.35165375	-0.54249465	-0.6435231
66	-2.3136346	0.99642336	-1.2836185	0.4077314	-0.8252938	-0.38982335	-0.5941375	-0.2828375	-0.7121125	0.20063253	-0.40345243	-0.11598706
67	-2.3337438	0.97548413	-1.2801732	0.42223194	-0.82025874	-0.38498464	0.1860375	1.1869	-0.5344625	-0.019678427	-0.09819695	0.090183415
68	-2.3206024	0.96330595	-1.2819602	0.43785417	-0.8239559	-0.3587442	0.8149625	1.88925	-0.05335	-0.24447496	-0.2741022	0.20450872
69	-2.272535	0.9660623	-1.2996231	0.44349194	-0.8352229	-0.32409087	1.176725	1.7898375	0.6149	-0.36418003	-0.49730012	0.5619043
70	-2.2163448	0.98268545	-1.3194566	0.43852314	-0.8510315	-0.28768027	1.0203875	1.8965375	1.0630125	-0.3702204	-0.5615067	0.4947139
71	-2.1359603	1.0359793	-1.3300151	0.42678386	-0.8618278	-0.27281168	-0.44825	0.6017	1.0181875	-0.38825175	-0.31268296	-0.18682136
72	-2.1737695	1.0452507	-1.2857243	0.39914823	-0.87209207	-0.28187412	0.5754375	0.3546125	0.5116375	-0.22463754	0.19614406	0.49574265
73	-2.1902711	1.0559148	-1.2700701	0.39451435	-0.88101023	-0.25980157	0.9106625	0.9450375	0.4296875	-0.1267315	0.05460354	0.4600003
74	-2.1640863	1.0738977	-1.2850207	0.39419526	-0.88947034	-0.22971651	0.9032375	1.1721874	0.1370875	0.005391905	-0.03387828	0.343478
75	-2.1126666	1.0934833	-1.3172945	0.40160382	-0.8923714	-0.20421812	0.76065	1.2046375	-0.23539999	0.104206584	-0.088056706	0.27894288
76	-2.0565565	1.1020837	-1.3523916	0.4136076	-0.8920545	-0.18023622	0.79475	1.0852875	-0.4844125	0.10779912	-0.08083542	0.27278972
77	-1.9978952	1.1026977	-1.3913786	0.42556408	-0.89258575	-0.14663926	1.67585	0.968	-0.3535125	0.06292219	-0.005273595	0.23379521
78	-1.925927	1.1021216	-1.4482547	0.43050358	-0.89630073	-0.10309684	2.0972874	0.5671875	-0.047025	-0.029387385	0.064297676	-0.07162792
79	-1.8310807	1.1093343	-1.5355818	0.4284359	-0.89989597	-0.07711673	1.111825	-0.2116125	0.1392875	-0.083282985	-0.0053027594	-0.2955591
80	-1.7345604	1.1233115	-1.6458132	0.42657888	-0.90145344	-0.06876957	0.451	-0.5027	-0.015125	-5.849883E-4	-0.062155064	0.052974455
81	-1.7345604	1.1233115	-1.6458132	0.42555672	-0.9024343	-0.06189753	0.40205	-0.302775	-0.080025	-0.038599554	-0.019385349	0.24426758
82	-1.7198676	1.1259644	-1.6701889	0.42669904	-0.9026343	-0.04996399	0.76065	0.142175	-0.1395625	-0.13648498	0.039132822	0.22886306
83	-1.6981021	1.1265755	-1.6961074	0.4291514	-0.9024642	-0.026555585	1.1969374	0.5891875	-0.1364	-0.18133794	0.08636332	0.18496537
84	-1.5803944	1.1263452	-1.8011597	0.42771116	-0.902691	0.039107315	1.4311	0.932525	0.0977625	-0.107420616	0.056314807	0.05947067
85	-1.5014081	1.1267197	-1.8672736	0.4215146	-0.90352744	0.07267049	1.457775	0.703175	0.263725	-0.10755436	-0.015325769	-0.002334096
86	-1.4213024	1.1285216	-1.9360912	0.4136797	-0.90403837	0.10440776	1.5844125	0.335775	0.3499375	-0.09563688	-0.1315427	-0.06067687
87	-1.3445114	1.1300944	-2.008212	0.4061298	-0.90338844	0.13514937	1.6951	-0.0891	0.396825	-0.07972309	-0.18326294	-0.1399353
88	-1.2694589	1.1292067	-2.0878465	0.39952806	-0.9025001	0.15870747	1.3140875	-0.4973375	0.427625	-0.021653436	-0.13725531	-0.37613866
89	-1.2065986	1.1268951	-2.16293	0.3951443	-0.9031934	0.16558993	0.27115	-0.3843125	0.393525	0.125345	-0.035751507	-0.6420425
90	-1.1780788	1.1268585	-2.207008	0.38953716	-0.9065336	0.16054468	-0.6397875	0.8864625	0.2861375	0.2449124	0.006946462	-0.49224195
91	-1.1808894	1.1334652	-2.2022676	0.38380992	-0.90971804	0.15626849	-0.7803125	1.439075	0.120037496	0.28366715	-0.019440956	-0.16299632
92	-1.1856976	1.1415758	-2.1704874	0.38274032	-0.9110471	0.15106405	-0.7079875	0.7398875	-0.2332	0.33204558	-0.09740854	-0.056369852
93	-1.1921204	1.1465758	-2.1361065	0.39624304	-0.90741473	0.13750212	-0.734525	-0.5905625	-1.0197	0.46410865	-0.25435892	-0.06767032
94	-1.2243328	1.1416152	-2.0959094	0.42801738	-0.89659023	0.110653035	-1.0091125	-1.67915	-1.8071625	0.4675025	-0.44030577	-0.1147356
95	-1.2962433	1.1202838	-2.0393364	0.46377194	-0.8831013	0.06606878	-1.7210875	-2.3826	-1.6614125	0.14407209	-0.42495677	-0.20195563
96	-1.4002756	1.09006	-1.9651328	0.48843896	-0.8721954	0.004466498	-2.470325	-2.22145	-1.111275	-0.08976924	-0.26103094	-0.060016952
97	-1.5295553	1.0655671	-1.8707976	0.4968206	-0.86553454	-0.057763513	-2.991725	-1.05325	-0.5322625	-0.26368606	-0.16952664	0.16123445
98	-1.657324	1.0509268	-1.7615739	0.50054157	-0.85764056	-0.11501407	-3.3812625	0.2635875	-0.3227125	-0.3027893	-0.24124323	0.24487646
99	-1.772243	1.0362647	-1.638705	0.5073396	-0.8462855	-0.16038851	-3.4472625	1.884025	-0.19813749	-0.33527538	-0.45198667	0.3368411
100	-1.8618978	1.0153092	-1.5109613	0.5197558	-0.83288556	-0.18834224	-3.1098375	2.8083	-0.2556125	-0.36276802	-0.62755793	0.34919852
101	-1.9122581	0.990962	-1.3957841	0.5288489	-0.81626827	-0.23095901	-3.7697	0.011275	-0.2459875	-0.33210576	-0.6897409	-0.17443855
102	-2.068805	0.9306782	-1.1814048	0.50815904	-0.7881156	-0.3463601	-1.13685	-1.8445625	0.2127125	-0.37288377	0.048666067	0.44819492
103	-2.1539946	0.90994304	-1.1234431	0.48912457	-0.7857995	-0.3776152	-0.669625	-2.0372	0.3350875	-0.2518157	0.16622767	0.20799747
104	-2.2143278	0.90457255	-1.096749	0.4686702	-0.7824623	-0.40916815	-0.6824125	-2.2235124	0.0594	-0.055627402	0.16850209	0.10285319
105	-2.2748206	0.9004873	-1.0764903	0.4594214	-0.7719677	-0.4385371	-0.6568375	-1.945075	-0.726	0.1694318	0.13118786	0.20011202
106	-2.3290539	0.8562376	-1.0949749	0.5016649	-0.7317261	-0.4606801	0.10615	-0.29741248	-1.9806875	0.027387075	0.034279633	0.40512964
107	-2.3206043	0.82754713	-1.1287916	0.52895576	-0.71617466	-0.45455125	0.5435375	0.11385	-1.729475	-0.24313009	0.09151107	0.4378387
108	-2.290012	0.80284095	-1.1699926	0.5486969	-0.7084593	-0.44309667	1.012825	-0.2189	-1.2123375	-0.40099046	0.1802177	0.4681731
109	-2.257637	0.78860724	-1.2123814	0.55580854	-0.710484	-0.43082055	1.4438875	-0.7528125	-0.62067497	-0.45672598	0.22638619	0.44447502
110	-2.2349215	0.7880023	-1.253087	0.5521802	-0.7218213	-0.41639844	1.8462125	-0.863775	-0.0757625	-0.4162016	0.17575099	0.37541986
111	-2.221355	0.800988	-1.2925193	0.545707	-0.74191433	-0.38869616	2.3420374	-1.375E-4	0.3477375	-0.28332168	0.057403658	0.18858911
112	-2.2000043	0.8275363	-1.3350827	0.5434039	-0.7647875	-0.34515184	2.371875	0.941875	0.4500375	-0.122104235	-0.06966202	-0.3386402
113	-2.1527436	0.86232895	-1.3829962	0.5400415	-0.7799799	-0.31512496	1.0330375	-0.3278	0.314875	0.027037978	-0.38332286	-1.047872
114	-2.103006	0.89067817	-1.4264268	0.53338265	-0.7780056	-0.33094975	-0.8856375	-1.0239625	-0.25135	0.40167856	-0.7207712	-1.1022766
115	-2.118187	0.8949151	-1.4268599	0.5463778	-0.763685	-0.34289017	-1.16655	1.645325	-0.73974997	0.47583932	-0.4474312	-0.50756854
116	-2.1369984	0.8752613	-1.3987516	0.5812443	-0.747482	-0.32053468	-0.1269125	2.5779874	-0.947375	0.11111044	0.03566246	0.18311878
117	-2.090668	0.8486719	-1.392489	0.5967266	-0.7469954	-0.29194608	0.59785	1.1626999	-0.080025	-0.36359203	-0.09990064	0.50673205
118	-2.0358458	0.84251577	-1.4051893	0.59225965	-0.7585453	-0.2704724	0.6521625	0.7827875	0.748	-0.4263116	-0.45062903	0.5758699
119	-2.005772	0.85627747	-1.4173464	0.57954156	-0.7719688	-0.25983217	-0.1684375	0.065725	1.1490875	-0.26833364	-0.8740098	0.17685053
120	-2.033207	0.8942191	-1.3783314	0.5384819	-0.79693604	-0.27248442	0.34141248	1.429725	0.802175	-0.28608125	-0.12488355	0.4211083
121	-2.0471423	0.9178253	-1.3567978	0.5350633	-0.8084445	-0.24380735	0.605275	1.7898375	0.7574875	-0.22700523	0.20671667	0.67571867
122	-2.0100718	0.9367822	-1.359765	0.5307784	-0.8187039	-0.2175215	0.56485	1.2967625	0.624525	-0.12527382	0.26508003	0.4254726
123	-1.9694476	0.9551983	-1.3695728	0.52999467	-0.82366437	-0.19999944	0.3009875	0.74085	0.1637625	0.102314234	0.21754818	0.303975
124	-1.9381866	0.9665804	-1.3802891	0.53907645	-0.8200638	-0.19028623	0.20405	0.2792625	-0.54725	0.2560306	0.090904795	0.3164789
125	-1.9154308	0.963804	-1.3930799	0.5554244	-0.8108869	-0.18243696	0.53075	0.087725	-1.13355	0.24774072	-0.07015286	0.34838498
126	-1.8957967	0.9502569	-1.4129533	0.5787022	-0.80099094	-0.15111154	1.6790125	1.4788125	-1.2282875	0.11385131	-0.109605365	0.3352094
127	-1.8479214	0.93272793	-1.456994	0.59728205	-0.7958253	-0.09609099	1.9845375	1.6097125	-1.03785	-0.067312635	-0.052492768	0.18029588
128	-1.753732	0.9239017	-1.5311623	0.6109966	-0.7895606	-0.05093241	1.5833125	1.276825	-0.67595	-0.20110366	-0.030210039	-0.121544644
129	-1.6722289	0.9128878	-1.5956678	0.61111516	-0.79050046	-0.031059979	0.7128	0.27719998	-0.127875	-0.29082462	-0.044866487	-0.4481449
130	-1.6288847	0.9123073	-1.6300918	0.6082014	-0.7929626	-0.024865834	0.4541625	-0.0891	0.0647625	-0.14856836	-0.04537074	-0.13762653
131	-1.6154212	0.9155046	-1.6466839	0.60480416	-0.7958528	-0.0121466145	0.59565	0.2740375	0.099825	-0.06749525	-0.027801694	0.13885915
132	-1.5974452	0.92013586	-1.6655365	0.60076296	-0.7989836	0.005188302	0.6818625	0.5273125	0.232925	-0.07782721	0.006322977	0.1573958
133	-1.5706506	0.92476374	-1.6879627	0.59584165	-0.80223024	0.026776643	0.8415	0.845625	0.30525	-0.06587221	0.05349933	0.13479829
134	-1.5371838	0.9299978	-1.71363	0.58831954	-0.80607176	0.05870036	1.2225125	1.3292125	0.4063125	-0.055903636	0.026056452	0.087477006
135	-1.4879063	0.93639064	-1.7482508	0.5791419	-0.8088223	0.09858161	1.6055875	1.3167	0.4137375	0.0055675716	-0.0773092	-0.039254397
136	-1.4215223	0.941802	-1.7969505	0.56929487	-0.8102021	0.1370876	1.6748875	0.7555625	0.49568748	0.035185233	-0.14678559	-0.22974816
137	-1.3014607	0.94718164	-1.9104598	0.5547271	-0.81537825	0.16356418	0.4723125	-0.6062375	0.53515	0.2258081	0.02832928	-0.46520028
138	-1.2865947	0.9520434	-1.9446121	0.5500398	-0.818493	0.1638369	-0.05775	0.24475	0.3212	0.33375216	0.043156628	-0.25874516
139	-1.2840897	0.9577386	-1.9558575	0.54742616	-0.8201284	0.16441213	-0.3779875	0.54202497	0.0583	0.34145764	0.053767543	-0.14708796
140	-1.2805645	0.96139103	-1.9500085	0.5515185	-0.81837106	0.1594155	-0.4536125	-0.0336875	-0.3768875	0.3856834	0.05649028	-0.21741244
141	-1.2866607	0.9603171	-1.934378	0.56731516	-0.81071585	0.14216317	-0.6175125	-1.1160874	-1.045275	0.44603345	-0.011715368	-0.30373812
142	-1.3149301	0.9502204	-1.9105926	0.5987757	-0.79275215	0.11103603	-0.6419875	-2.1220374	-2.057275	0.54301333	-0.15790537	-0.13366601
143	-1.371263	0.92531323	-1.8783479	0.6469845	-0.7588028	0.07032787	-0.800525	-2.4454374	-3.2151625	0.5499574	-0.2816712	-0.06349301
144	-1.4444196	0.8774332	-1.8413786	0.7037455	-0.7097455	0.017912349	-1.3794	-2.76265	-3.88025	0.23570405	-0.25773156	-0.06612335
145	-1.5247014	0.8086704	-1.79759	0.756253	-0.6521826	-0.04534984	-1.9732625	-2.6244626	-4.01115	-0.08469337	-0.19226691	0.12291865
146	-1.6106712	0.7312958	-1.746544	0.7933517	-0.59902203	-0.10527381	-2.617175	-1.9419125	-3.4386	-0.24992663	-0.25204828	0.24808729
147	-1.6855643	0.6611892	-1.692531	0.8205031	-0.5485037	-0.1588557	-3.3738375	-0.6303	-2.3148124	-0.20531966	-0.44507435	0.30309117
148	-1.750074	0.5952013	-1.6247	0.8399193	-0.50799304	-0.18919852	-3.7899125	1.1649	-1.3655125	0.01165563	-0.703429	0.3248713
149	-1.7888327	0.5436995	-1.543714	0.8545509	-0.47383472	-0.21104695	-4.3124123	0.207075	-0.977075	0.2694094	-0.91382587	-0.07162888
150	-1.8039132	0.50343615	-1.457916	0.8612791	-0.44116515	-0.25077683	-3.336575	0.4519625	-0.7621625	0.25615215	-0.8273364	-0.33923846
151	-1.8496692	0.46507785	-1.3674763	0.868767	-0.42194644	-0.2579194	-1.455025	0.3933875	-0.57915	-0.081412286	-0.30649394	0.060778737
152	-1.8591833	0.44027996	-1.3158728	0.86933583	-0.41345367	-0.26949713	-0.179025	-0.87945	-0.1428625	-0.32641533	-0.07309067	0.35348794
153	-1.8923889	0.4284498	-1.302463	0.8405238	-0.4271463	-0.33223996	1.6513749	-3.3361626	-0.0342375	-0.26804674	0.019501034	0.52439594
154	-1.9902272	0.44785213	-1.362608	0.7993472	-0.42691672	-0.4220234	1.2991	-3.2932625	-1.222925	0.10635617	0.084409066	0.23170227
155	-2.0448492	0.4433874	-1.4016055	0.79579335	-0.41120195	-0.4437829	1.0426625	-1.296075	-1.4900875	0.12021584	0.09846492	0.33838534
156	-2.0774517	0.42764464	-1.4351097	0.8029082	-0.4022714	-0.43912733	1.2991	0.0605	-0.9653875	-0.1859816	0.119090974	0.43168086
157	-2.0584114	0.4161041	-1.4926049	0.81450814	-0.4204524	-0.39889073	2.13455	0.7106	-0.0364375	-0.45589963	-0.0482479	0.23467053
